Location,Location_Name,Latitude,Longitude,Day,Month,Year,Value,Unit
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,12,2016,0.244958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,12,2016,0.254458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,12,2016,0.256958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,12,2016,0.2565,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,12,2016,0.266958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,12,2016,0.270541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,12,2016,0.271166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,12,2016,0.275833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,12,2016,0.280291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,1,2017,0.283625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,1,2017,0.296583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,1,2017,0.285708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,1,2017,0.267916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,1,2017,0.270541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,1,2017,0.277916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,1,2017,0.282583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,1,2017,0.287791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,1,2017,0.293541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,1,2017,0.2855,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,1,2017,0.277291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,1,2017,0.305583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,1,2017,0.303166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,1,2017,0.307375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,1,2017,0.323708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,1,2017,0.313791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,1,2017,0.304583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,1,2017,0.300708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,1,2017,0.307833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,1,2017,0.311958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,1,2017,0.308541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,1,2017,0.30725,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,1,2017,0.304625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,1,2017,0.304166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,1,2017,0.301958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,1,2017,0.297958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,1,2017,0.295791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,1,2017,0.295583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,1,2017,0.294625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,1,2017,0.291916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,1,2017,0.281833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,2,2017,0.41852,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,2,2017,0.436208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,2,2017,0.320916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,2,2017,0.316625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,2,2017,0.299375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,2,2017,0.294708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,2,2017,0.285583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,2,2017,0.385375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,2,2017,0.370666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,2,2017,0.326708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,2,2017,0.30975,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,2,2017,0.30375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,2,2017,0.299583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,2,2017,0.299208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,2,2017,0.300583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,2,2017,0.31275,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,2,2017,0.327958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,2,2017,0.320875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,2,2017,0.321791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,2,2017,0.332416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,2,2017,0.325458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,2,2017,0.319791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,2,2017,0.311791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,2,2017,0.308916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,2,2017,0.308583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,2,2017,0.310833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,2,2017,0.306041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,2,2017,0.306375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,3,2017,0.305833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,3,2017,0.305583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,3,2017,0.308375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,3,2017,0.322041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,3,2017,0.316291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,3,2017,0.311958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,3,2017,0.310291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,3,2017,0.311875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,3,2017,0.312291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,3,2017,0.322916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,3,2017,0.325125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,3,2017,0.32725,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,3,2017,0.330625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,3,2017,0.338041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,3,2017,0.34125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,3,2017,0.372166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,3,2017,0.3545,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,3,2017,0.351041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,3,2017,0.350541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,3,2017,0.345958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,3,2017,0.348458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,3,2017,0.365875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,3,2017,0.361583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,3,2017,0.361916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,3,2017,0.370125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,3,2017,0.367458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,3,2017,0.365791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,3,2017,0.366333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,3,2017,0.377,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,3,2017,0.393791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,3,2017,0.38225,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,4,2017,0.386875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,4,2017,0.398375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,4,2017,0.409666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,4,2017,0.418583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,4,2017,0.439916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,4,2017,0.441708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,4,2017,0.469041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,4,2017,0.507041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,4,2017,0.53525,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,4,2017,0.560333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,4,2017,0.596625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,4,2017,0.6215,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,4,2017,0.698583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,4,2017,0.7675,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,4,2017,0.807041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,4,2017,0.827875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,4,2017,0.858666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,4,2017,0.909666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,4,2017,0.965875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,4,2017,1.072458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,4,2017,1.194791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,4,2017,1.343208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,4,2017,1.513833333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,4,2017,1.676666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,4,2017,1.617375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,4,2017,1.790083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,4,2017,1.914333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,4,2017,2.0115,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,4,2017,2.145583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,4,2017,2.177,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,5,2017,2.178125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,5,2017,2.178208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,5,2017,2.122125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,5,2017,2.219666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,5,2017,2.927708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,5,2017,6.529708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,5,2017,12.09541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,5,2017,15.20642857,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,6,2018,0.319,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,6,2018,0.350416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,6,2018,0.3905,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,6,2018,0.384125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,6,2018,0.393875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,6,2018,0.366083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,6,2018,0.358583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,6,2018,0.333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,6,2018,0.29625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,6,2018,0.25875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,6,2018,0.257791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,6,2018,0.254458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,6,2018,0.272791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,6,2018,0.208958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,6,2018,0.170166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,6,2018,0.150666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,6,2018,0.134166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,6,2018,0.125708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,7,2018,0.112166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,7,2018,0.101666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,7,2018,0.088458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,7,2018,0.077,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,7,2018,0.067458333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,7,2018,0.0615,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,7,2018,0.058291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,7,2018,0.051166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,7,2018,0.05775,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,7,2018,0.060208333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,7,2018,0.054666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,7,2018,0.058416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,7,2018,0.050166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,7,2018,0.038916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,7,2018,0.03275,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,7,2018,0.024041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,7,2018,0.016333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,7,2018,0.0125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,7,2018,0.007416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,7,2018,0.000375,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,7,2018,0.000333333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,7,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,31,8,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,9,2018,0,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,9,2018,0.005541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,9,2018,0.031416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,9,2018,0.042083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,17,9,2018,0.0515,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,18,9,2018,0.058166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,19,9,2018,0.053083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,20,9,2018,0.061916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,21,9,2018,0.075791667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,22,9,2018,0.09075,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,23,9,2018,0.109,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,24,9,2018,0.144541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,25,9,2018,0.15125,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,26,9,2018,0.135041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,27,9,2018,0.137291667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,28,9,2018,0.159625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,29,9,2018,0.173958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,30,9,2018,0.184958333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,1,10,2018,0.201041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,2,10,2018,0.219,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,3,10,2018,0.223666667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,4,10,2018,0.223166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,5,10,2018,0.231875,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,6,10,2018,0.216416667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,7,10,2018,0.299041667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,8,10,2018,0.260583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,9,10,2018,0.263708333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,10,10,2018,0.235625,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,11,10,2018,0.208916667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,12,10,2018,0.190541667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,13,10,2018,0.163166667,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,14,10,2018,0.146083333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,15,10,2018,0.138583333,m^3/s
08NM0029,Middle Vernon Creek at Lodge Road,50.03444,-119.397825,16,10,2018,0.134916667,m^3/s
